NP_027422.1	NP_027422.1; NP_849661.1	303; 293	Pfam	PF06454; PF06454	Protein of unknown function (DUF1084); Protein of unknown function (DUF1084)	5.5E-146; 1.1E-145	IPR009457; IPR009457	THH1/TOM1/TOM3 domain; THH1/TOM1/TOM3 domain
NP_175135.1	NP_175135.1; NP_182029.1	754; 754	Pfam	PF14492, PF00009, PF03764, PF03144, PF00679; PF14492, PF00679, PF03764, PF03144, PF00009	Elongation Factor G, domain III, Elongation factor Tu GTP binding domain, Elongation factor G, domain IV, Elongation factor Tu domain 2, Elongation factor G C-terminus; Elongation Factor G, domain III, Elongation factor G C-terminus, Elongation factor G, domain IV, Elongation factor Tu domain 2, Elongation factor Tu GTP binding domain	1.3E-31, 1.6E-61, 7.9E-38, 7.2E-14, 1.6E-25; 1.3E-31, 1.6E-25, 7.9E-38, 7.2E-14, 1.1E-61	IPR041095, IPR000795, IPR005517, IPR004161, IPR000640; IPR041095, IPR000640, IPR005517, IPR004161, IPR000795	Elongation Factor G, domain II, Translational (tr)-type GTP-binding domain, Translation elongation factor EFG/EF2, domain IV, Translation elongation factor EFTu-like, domain 2, Elongation factor EFG, domain V-like; Elongation Factor G, domain II, Elongation factor EFG, domain V-like, Translation elongation factor EFG/EF2, domain IV, Translation elongation factor EFTu-like, domain 2, Translational (tr)-type GTP-binding domain
NP_175158.1	NP_175158.1; NP_199093.1	277; 278	Pfam	PF10584, PF00227; PF00227, PF10584	Proteasome subunit A N-terminal signature, Proteasome subunit; Proteasome subunit, Proteasome subunit A N-terminal signature	7.0E-14, 4.0E-57; 5.9E-57, 7.0E-14	IPR000426, IPR001353; IPR001353, IPR000426	Proteasome alpha-subunit, N-terminal domain, Proteasome, subunit alpha/beta; Proteasome, subunit alpha/beta, Proteasome alpha-subunit, N-terminal domain
NP_175173.2	NP_175173.2; NP_849780.1	50; 50	Pfam	; 	; 	; 	; 	; 
NP_175178.2	NP_175178.2; NP_564494.1; NP_566408.1	173; 172; 172	Pfam	PF05617; PF05617; PF05617	Prolamin-like; Prolamin-like; Prolamin-like	8.9E-18; 4.4E-17; 2.6E-17	IPR008502; IPR008502; IPR008502	Prolamin-like domain; Prolamin-like domain; Prolamin-like domain
NP_175180.1	NP_175180.1; NP_175181.1	432; 434	Pfam	PF00076; PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain); RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	2.4E-18; 9.5E-19	IPR000504; IPR000504	RNA recognition motif domain; RNA recognition motif domain
NP_175187.3	NP_175187.3; NP_001185163.1	887; 888	Pfam	PF09763, PF15277; PF09763, PF15277	Exocyst complex component Sec3, Exocyst complex component SEC3 N-terminal PIP2 binding PH; Exocyst complex component Sec3, Exocyst complex component SEC3 N-terminal PIP2 binding PH	1.4E-47, 2.6E-19; 3.3E-49, 4.1E-20	IPR019160, IPR028258; IPR019160, IPR028258	Exocyst complex component Sec3, C-terminal, Exocyst complex component Sec3, PIP2-binding N-terminal domain; Exocyst complex component Sec3, C-terminal, Exocyst complex component Sec3, PIP2-binding N-terminal domain
NP_175191.2	NP_175191.2; NP_175558.3	511; 511	Pfam	PF00232; PF00232	Glycosyl hydrolase family 1; Glycosyl hydrolase family 1	1.9E-142; 2.0E-143	IPR001360; IPR001360	Glycoside hydrolase family 1; Glycoside hydrolase family 1
NP_175249.1	NP_175249.1; NP_175493.1	323; 323	Pfam	PF00319; 	SRF-type transcription factor (DNA-binding and dimerisation domain); 	4.7E-10; 	IPR002100; 	Transcription factor, MADS-box; 
NP_175257.1	NP_175257.1; NP_001326874.1	367; 375	Pfam	PF03151; PF03151	Triose-phosphate Transporter family; Triose-phosphate Transporter family	1.2E-21; 3.3E-22	IPR004853; IPR004853	Sugar phosphate transporter domain; Sugar phosphate transporter domain
NP_175258.2	NP_175258.2; NP_566578.1	265; 269	Pfam	PF12352; PF12352	Snare region anchored in the vesicle membrane C-terminus; Snare region anchored in the vesicle membrane C-terminus	2.3E-6; 9.5E-7	-; -	-; -
NP_175276.3	NP_175276.3; NP_188404.1	593; 595	Pfam	PF02733, PF02734; PF02734, PF02733	Dak1 domain, DAK2 domain; DAK2 domain, Dak1 domain	3.0E-111, 1.0E-41; 1.5E-41, 2.4E-112	IPR004006, IPR004007; IPR004007, IPR004006	DhaK domain, DhaL domain; DhaL domain, DhaK domain
NP_175280.1	NP_175280.1; NP_188409.1; NP_568335.1; NP_198576.1; NP_001185327.1	353; 354; 356; 356; 365	Pfam	PF00120, PF03951; PF03951, PF00120; PF03951, PF00120; PF03951, PF00120; PF00120	Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, beta-Grasp domain, Glutamine synthetase, catalytic domain; Glutamine synthetase, beta-Grasp domain, Glutamine synthetase, catalytic domain; Glutamine synthetase, beta-Grasp domain, Glutamine synthetase, catalytic domain; Glutamine synthetase, catalytic domain	1.7E-13, 2.7E-9; 1.0E-10, 1.7E-15; 6.0E-10, 2.6E-13; 5.4E-11, 1.5E-15; 7.4E-15	IPR008146, IPR008147; IPR008147, IPR008146; IPR008147, IPR008146; IPR008147, IPR008146; IPR008146	Glutamine synthetase, catalytic domain, Glutamine synthetase, beta-Grasp domain; Glutamine synthetase, beta-Grasp domain, Glutamine synthetase, catalytic domain; Glutamine synthetase, beta-Grasp domain, Glutamine synthetase, catalytic domain; Glutamine synthetase, beta-Grasp domain, Glutamine synthetase, catalytic domain; Glutamine synthetase, catalytic domain
NP_175297.2	NP_175297.2; NP_851109.1	453; 446	Pfam	PF01490; PF01490	Transmembrane amino acid transporter protein; Transmembrane amino acid transporter protein	1.4E-100; 1.6E-114	IPR013057; IPR013057	Amino acid transporter, transmembrane domain; Amino acid transporter, transmembrane domain
NP_175315.2	NP_175315.2; NP_001325778.1	691; 692	Pfam	PF04842; PF04842	Plant protein of unknown function (DUF639); Plant protein of unknown function (DUF639)	8.2E-97; 1.5E-113	IPR006927; IPR006927	Protein of unknown function DUF639; Protein of unknown function DUF639
NP_175317.1	NP_175317.1; NP_001318428.1	521; 520	Pfam	PF00275; PF00275	EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase); EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	3.0E-145; 1.0E-146	IPR001986; IPR001986	Enolpyruvate transferase domain; Enolpyruvate transferase domain
NP_175346.1	NP_175346.1; NP_175347.1	226; 225	Pfam	PF13639; PF13639	Ring finger domain; Ring finger domain	8.6E-13; 1.8E-13	IPR001841; IPR001841	Zinc finger, RING-type; Zinc finger, RING-type
NP_175350.1	NP_175350.1; NP_001327851.1; NP_196543.1; NP_187818.1; NP_001326881.1; NP_001324519.1; NP_001327017.1; NP_001078769.1; NP_181740.1	377; 377; 377; 377; 377; 377; 377; 377; 378	Pfam	PF00022; PF00022; PF00022; PF00022; PF00022; PF00022; PF00022; PF00022; PF00022	Actin; Actin; Actin; Actin; Actin; Actin; Actin; Actin; Actin	3.5E-145; 3.5E-145; 2.6E-147; 1.5E-146; 1.2E-147; 1.2E-147; 4.6E-146; 1.9E-146; 4.4E-143	IPR004000; IPR004000; IPR004000; IPR004000; IPR004000; IPR004000; IPR004000; IPR004000; IPR004000	Actin family; Actin family; Actin family; Actin family; Actin family; Actin family; Actin family; Actin family; Actin family
NP_175355.1	NP_175355.1; NP_188512.1; NP_175638.1; NP_188231.1	206; 206; 206; 206	Pfam	PF00071; PF00071; PF00071; PF00071	Ras family; Ras family; Ras family; Ras family	4.0E-55; 6.1E-58; 1.7E-55; 5.7E-54	IPR001806; IPR001806; IPR001806; IPR001806	Small GTPase; Small GTPase; Small GTPase; Small GTPase
NP_175364.1	NP_175364.1; NP_197540.1; NP_197555.1	348; 348; 349	Pfam	PF03171, PF14226; PF14226, PF03171; PF14226, PF03171	2OG-Fe(II) oxygenase superfamily, non-haem dioxygenase in morphine synthesis N-terminal; non-haem dioxygenase in morphine synthesis N-terminal, 2OG-Fe(II) oxygenase superfamily; non-haem dioxygenase in morphine synthesis N-terminal, 2OG-Fe(II) oxygenase superfamily	1.8E-24, 6.1E-25; 2.6E-25, 5.8E-26; 2.2E-24, 8.3E-24	IPR044861, IPR026992; IPR026992, IPR044861; IPR026992, IPR044861	Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain, Non-haem dioxygenase N-terminal domain; Non-haem dioxygenase N-terminal domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain; Non-haem dioxygenase N-terminal domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain
NP_175381.1	NP_175381.1; NP_188541.1	606; 599	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	4.9E-68; 2.1E-70	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
NP_175386.2	NP_175386.2; NP_188548.2	1080; 1080	Pfam	PF05193, PF08367, PF00675; PF05193, PF00675, PF08367	Peptidase M16 inactive domain, Peptidase M16C associated, Insulinase (Peptidase family M16); Peptidase M16 inactive domain, Insulinase (Peptidase family M16), Peptidase M16C associated	2.9E-26, 1.1E-72, 3.4E-6; 4.5E-28, 1.9E-6, 4.8E-76	IPR007863, IPR013578, IPR011765; IPR007863, IPR011765, IPR013578	Peptidase M16, C-terminal, Peptidase M16C associated, Peptidase M16, N-terminal; Peptidase M16, C-terminal, Peptidase M16, N-terminal, Peptidase M16C associated
NP_175391.1	NP_175391.1; NP_194616.1	99; 99	Pfam	; 	; 	; 	; 	; 
NP_175400.1	NP_175400.1; NP_566632.1	421; 421	Pfam	PF04564; PF04564	U-box domain; U-box domain	7.7E-19; 4.2E-19	IPR003613; IPR003613	U box domain; U box domain
NP_175413.1	NP_175413.1; NP_566644.1	339; 340	Pfam	PF00400; PF00400	WD domain, G-beta repeat; WD domain, G-beta repeat	1.5E-4; 3.3E-4	IPR001680; IPR001680	WD40 repeat; WD40 repeat
NP_175449.1	NP_175449.1; NP_188628.1	517; 514	Pfam	PF00083; PF00083	Sugar (and other) transporter; Sugar (and other) transporter	7.9E-131; 5.9E-130	IPR005828; IPR005828	Major facilitator,  sugar transporter-like; Major facilitator,  sugar transporter-like
NP_175454.1	NP_175454.1; NP_188632.1	303; 303	Pfam	PF00149; PF00149	Calcineurin-like phosphoesterase; Calcineurin-like phosphoesterase	5.6E-37; 9.3E-37	IPR004843; IPR004843	Calcineurin-like phosphoesterase domain, ApaH type; Calcineurin-like phosphoesterase domain, ApaH type
NP_175530.2	NP_175530.2; NP_200549.2	568; 558	Pfam	PF00847; PF00847	AP2 domain; AP2 domain	4.3E-13; 2.7E-12	IPR001471; IPR001471	AP2/ERF domain; AP2/ERF domain
NP_175535.2	NP_175535.2; NP_175536.2	139; 139	Pfam	PF05938; PF05938	Plant self-incompatibility protein S1; Plant self-incompatibility protein S1	6.2E-18; 1.4E-17	IPR010264; IPR010264	Plant self-incompatibility S1; Plant self-incompatibility S1
NP_175559.2	NP_175559.2; NP_001318737.1	854; 848	Pfam	PF00931, PF13855; PF00931, PF13855	NB-ARC domain, Leucine rich repeat; NB-ARC domain, Leucine rich repeat	2.7E-69, 4.5E-9; 1.1E-70, 2.6E-9	IPR002182, IPR001611; IPR002182, IPR001611	NB-ARC, Leucine-rich repeat; NB-ARC, Leucine-rich repeat
NP_175561.1	NP_175561.1; NP_188746.2	687; 691	Pfam	PF19055, PF01061, PF00005; PF01061, PF00005, PF19055	ABC-2 type transporter, ABC-2 type transporter, ABC transporter; ABC-2 type transporter, ABC transporter, ABC-2 type transporter	8.9E-10, 6.1E-33, 7.8E-22; 4.8E-33, 1.3E-22, 3.7E-9	IPR043926, IPR013525, IPR003439; IPR013525, IPR003439, IPR043926	ABC transporter family G domain, ABC-2 type transporter, ABC transporter-like, ATP-binding domain; ABC-2 type transporter, ABC transporter-like, ATP-binding domain, ABC transporter family G domain
NP_175568.1	NP_175568.1; NP_001327705.1; NP_196801.1	776; 773; 769	Pfam	PF08372, PF00168; PF00168, PF08372; PF08372, PF00168	Plant phosphoribosyltransferase C-terminal, C2 domain; C2 domain, Plant phosphoribosyltransferase C-terminal; Plant phosphoribosyltransferase C-terminal, C2 domain	1.2E-80, 2.1E-22; 9.5E-23, 4.4E-81; 1.3E-78, 1.4E-22	IPR013583, IPR000008; IPR000008, IPR013583; IPR013583, IPR000008	Phosphoribosyltransferase C-terminal, C2 domain; C2 domain, Phosphoribosyltransferase C-terminal; Phosphoribosyltransferase C-terminal, C2 domain
NP_175574.2	NP_175574.2; NP_566677.1	423; 422	Pfam	PF10250; PF10250	GDP-fucose protein O-fucosyltransferase; GDP-fucose protein O-fucosyltransferase	8.5E-25; 3.0E-27	IPR019378; IPR019378	GDP-fucose protein O-fucosyltransferase; GDP-fucose protein O-fucosyltransferase
NP_175579.1	NP_175579.1; NP_188761.1	561; 556	Pfam	PF13193, PF00501; PF13193, PF00501	AMP-binding enzyme C-terminal domain, AMP-binding enzyme; AMP-binding enzyme C-terminal domain, AMP-binding enzyme	1.9E-15, 9.3E-107; 1.6E-16, 1.4E-111	IPR025110, IPR000873; IPR025110, IPR000873	AMP-binding enzyme, C-terminal domain, AMP-dependent synthetase/ligase; AMP-binding enzyme, C-terminal domain, AMP-dependent synthetase/ligase
NP_175587.1	NP_175587.1; NP_175589.1	440; 435	Pfam	PF07687, PF01546; PF01546, PF07687	Peptidase dimerisation domain, Peptidase family M20/M25/M40; Peptidase family M20/M25/M40, Peptidase dimerisation domain	1.1E-11, 1.3E-32; 6.9E-31, 3.2E-12	IPR011650, IPR002933; IPR002933, IPR011650	Peptidase M20, dimerisation domain, Peptidase M20; Peptidase M20, Peptidase M20, dimerisation domain
NP_175594.2	NP_175594.2; NP_001323008.1	885; 885	Pfam	PF00069, PF12819, PF13855; PF00069, PF12819, PF13855	Protein kinase domain, Malectin-like domain, Leucine rich repeat; Protein kinase domain, Malectin-like domain, Leucine rich repeat	2.3E-45, 1.0E-107, 4.4E-10; 7.2E-47, 1.3E-113, 5.7E-8	IPR000719, IPR024788, IPR001611; IPR000719, IPR024788, IPR001611	Protein kinase domain, Malectin-like domain, Leucine-rich repeat; Protein kinase domain, Malectin-like domain, Leucine-rich repeat
NP_175610.1	NP_175610.1; NP_566548.1	503; 499	Pfam	PF05193, PF00675; PF05193, PF00675	Peptidase M16 inactive domain, Insulinase (Peptidase family M16); Peptidase M16 inactive domain, Insulinase (Peptidase family M16)	1.4E-35, 2.8E-39; 1.5E-35, 6.7E-39	IPR007863, IPR011765; IPR007863, IPR011765	Peptidase M16, C-terminal, Peptidase M16, N-terminal; Peptidase M16, C-terminal, Peptidase M16, N-terminal
NP_175618.2	NP_175618.2; NP_175619.2	314; 315	Pfam	PF01419; PF01419	Jacalin-like lectin domain; Jacalin-like lectin domain	1.2E-44; 1.8E-42	IPR001229; IPR001229	Jacalin-like lectin domain; Jacalin-like lectin domain
NP_175633.1	NP_175633.1; NP_188235.1	145; 145	Pfam	PF03244; PF03244	Photosystem I reaction centre subunit VI; Photosystem I reaction centre subunit VI	1.3E-73; 6.4E-71	IPR004928; IPR004928	Photosystem I PsaH, reaction centre subunit VI; Photosystem I PsaH, reaction centre subunit VI
NP_175640.1	NP_175640.1; NP_566535.1; NP_001319009.1	95; 95; 95	Pfam	PF01907; PF01907; PF01907	Ribosomal protein L37e; Ribosomal protein L37e; Ribosomal protein L37e	9.9E-26; 2.6E-25; 2.6E-25	IPR001569; IPR001569; IPR001569	Ribosomal protein L37e; Ribosomal protein L37e; Ribosomal protein L37e
NP_175652.1	NP_175652.1; NP_175654.1	1136; 1136	Pfam	PF04780, PF04781; PF04780, PF04781	Protein of unknown function (DUF629), Protein of unknown function (DUF627); Protein of unknown function (DUF629), Protein of unknown function (DUF627)	1.5E-181, 4.2E-40; 5.6E-183, 1.8E-41	IPR006865, IPR006866; IPR006865, IPR006866	Domain of unknown function DUF629, Domain of unknown function DUF627, N-terminal; Domain of unknown function DUF629, Domain of unknown function DUF627, N-terminal
NP_175669.1	NP_175669.1; NP_566523.1	180; 180	Pfam	PF00717; PF00717	Peptidase S24-like; Peptidase S24-like	1.2E-12; 3.8E-12	IPR015927; IPR015927	Peptidase S24/S26A/S26B/S26C; Peptidase S24/S26A/S26B/S26C
NP_175675.4	NP_175675.4; NP_001319561.1	379; 379	Pfam	PF00931; PF00931	NB-ARC domain; NB-ARC domain	5.6E-58; 1.7E-54	IPR002182; IPR002182	NB-ARC; NB-ARC
NP_175683.1	NP_175683.1; NP_001325682.1; NP_001318377.1	134; 136; 136	Pfam	PF16211, PF00125; PF16211, PF00125; PF00125, PF16211	C-terminus of histone H2A, Core histone H2A/H2B/H3/H4; C-terminus of histone H2A, Core histone H2A/H2B/H3/H4; Core histone H2A/H2B/H3/H4, C-terminus of histone H2A	1.4E-10, 2.5E-18; 4.5E-11, 2.8E-20; 1.0E-19, 6.1E-11	IPR032454, IPR007125; IPR032454, IPR007125; IPR007125, IPR032454	Histone H2A, C-terminal domain, Histone H2A/H2B/H3; Histone H2A, C-terminal domain, Histone H2A/H2B/H3; Histone H2A/H2B/H3, Histone H2A, C-terminal domain
NP_175736.2	NP_175736.2; NP_188114.1	345; 343	Pfam	PF01762; PF01762	Galactosyltransferase; Galactosyltransferase	2.3E-49; 7.0E-48	IPR002659; IPR002659	Glycosyl transferase, family 31; Glycosyl transferase, family 31
NP_175738.1	NP_175738.1; NP_001326778.1; NP_001324501.1	967; 968; 963	Pfam	PF00311; PF00311; PF00311	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase	3.6E-300; 1.5E-301; 3.2E-302	IPR021135; IPR021135; IPR021135	Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase; Phosphoenolpyruvate carboxylase
NP_175749.1	NP_175749.1; NP_001319214.1	1035; 1038	Pfam	PF07714, PF11721; PF11721, PF07714, PF13855	Protein tyrosine and serine/threonine kinase, Malectin domain; Malectin domain, Protein tyrosine and serine/threonine kinase, Leucine rich repeat	3.5E-49, 5.0E-42; 5.4E-44, 1.4E-49, 1.8E-7	IPR001245, IPR021720; IPR021720, IPR001245, IPR001611	Serine-threonine/tyrosine-protein kinase, catalytic domain, Malectin domain; Malectin domain, Serine-threonine/tyrosine-protein kinase, catalytic domain, Leucine-rich repeat
NP_175759.1	NP_175759.1; NP_190209.1; NP_200780.1	157; 156; 161	Pfam	PF00011; PF00011; PF00011	Hsp20/alpha crystallin family; Hsp20/alpha crystallin family; Hsp20/alpha crystallin family	9.3E-32; 1.3E-31; 6.8E-32	IPR002068; IPR002068; IPR002068	Alpha crystallin/Hsp20 domain; Alpha crystallin/Hsp20 domain; Alpha crystallin/Hsp20 domain
NP_175797.2	NP_175797.2; NP_198915.1	376; 374	Pfam	PF00657; PF00657	GDSL-like Lipase/Acylhydrolase; GDSL-like Lipase/Acylhydrolase	1.6E-24; 6.9E-29	IPR001087; IPR001087	GDSL lipase/esterase; GDSL lipase/esterase
NP_175802.1	NP_175802.1; NP_564647.1	391; 386	Pfam	PF00657; PF00657	GDSL-like Lipase/Acylhydrolase; GDSL-like Lipase/Acylhydrolase	2.0E-41; 5.3E-43	IPR001087; IPR001087	GDSL lipase/esterase; GDSL lipase/esterase
NP_175827.1	NP_175827.1; NP_191519.1	146; 146	Pfam	PF03870; PF03870	RNA polymerase Rpb8; RNA polymerase Rpb8	1.8E-51; 4.0E-51	IPR005570; IPR005570	RNA polymerase, Rpb8; RNA polymerase, Rpb8
NP_175829.1	NP_175829.1; NP_001327653.1; NP_177417.1	412; 419; 414	Pfam	PF00270, PF00271; PF00270, PF00271; PF00270, PF00271	DEAD/DEAH box helicase, Helicase conserved C-terminal domain; DEAD/DEAH box helicase, Helicase conserved C-terminal domain; DEAD/DEAH box helicase, Helicase conserved C-terminal domain	9.2E-39, 7.0E-29; 3.7E-41, 7.2E-29; 2.0E-40, 7.1E-29	IPR011545, IPR001650; IPR011545, IPR001650; IPR011545, IPR001650	DEAD/DEAH box helicase domain, Helicase, C-terminal; DEAD/DEAH box helicase domain, Helicase, C-terminal; DEAD/DEAH box helicase domain, Helicase, C-terminal
NP_175831.1	NP_175831.1; NP_194443.1; NP_001331594.1	113; 113; 113	Pfam	PF01253; PF01253; PF01253	Translation initiation factor SUI1; Translation initiation factor SUI1; Translation initiation factor SUI1	8.3E-26; 1.3E-25; 1.3E-25	IPR001950; IPR001950; IPR001950	SUI1 domain; SUI1 domain; SUI1 domain
NP_175836.1	NP_175836.1; NP_176768.1	416; 410	Pfam	PF00180; PF00180	Isocitrate/isopropylmalate dehydrogenase; Isocitrate/isopropylmalate dehydrogenase	4.8E-89; 2.3E-94	IPR024084; IPR024084	Isopropylmalate dehydrogenase-like domain; Isopropylmalate dehydrogenase-like domain
NP_175860.1	NP_175860.1; NP_564663.1	136; 136	Pfam	PF00550; PF00550	Phosphopantetheine attachment site; Phosphopantetheine attachment site	1.4E-11; 1.4E-11	IPR009081; IPR009081	Phosphopantetheine binding ACP domain; Phosphopantetheine binding ACP domain
NP_175909.1	NP_175909.1; NP_187991.1	637; 641	Pfam	PF02990; PF02990	Endomembrane protein 70; Endomembrane protein 70	4.4E-213; 7.4E-220	IPR004240; IPR004240	Nonaspanin (TM9SF); Nonaspanin (TM9SF)
NP_175933.1	NP_175933.1; NP_566457.1	422; 419	Pfam	PF03080, PF14365; PF03080, PF14365	Neprosin, Neprosin activation peptide; Neprosin, Neprosin activation peptide	9.7E-89, 1.9E-44; 1.5E-88, 7.5E-45	IPR004314, IPR025521; IPR004314, IPR025521	Neprosin, Neprosin activation peptide; Neprosin, Neprosin activation peptide
NP_175947.1	NP_175947.1; NP_187954.1	352; 358	Pfam	PF02780, PF02779; PF02780, PF02779	Transketolase, C-terminal domain, Transketolase, pyrimidine binding domain; Transketolase, C-terminal domain, Transketolase, pyrimidine binding domain	6.0E-36, 7.1E-44; 5.6E-34, 1.8E-44	IPR033248, IPR005475; IPR033248, IPR005475	Transketolase, C-terminal domain, Transketolase-like, pyrimidine-binding domain; Transketolase, C-terminal domain, Transketolase-like, pyrimidine-binding domain
NP_175953.1	NP_175953.1; NP_187947.1	555; 554	Pfam	PF07731, PF00394, PF07732; PF00394, PF07731, PF07732	Multicopper oxidase, Multicopper oxidase, Multicopper oxidase; Multicopper oxidase, Multicopper oxidase, Multicopper oxidase	6.0E-25, 2.4E-42, 1.1E-39; 1.4E-40, 2.1E-24, 7.7E-39	IPR011706, IPR001117, IPR011707; IPR001117, IPR011706, IPR011707	Multicopper oxidase, C-terminal, Multicopper oxidase, type 1, Multicopper oxidase, N-termianl; Multicopper oxidase, type 1, Multicopper oxidase, C-terminal, Multicopper oxidase, N-termianl
NP_175957.1	NP_175957.1; NP_187946.1	1166; 1164	Pfam	PF00560, PF00069, PF13516, PF08263, PF13855; PF08263, PF13855, PF00069, PF00560	Leucine Rich Repeat, Protein kinase domain, Leucine Rich repeat, Leucine rich repeat N-terminal domain, Leucine rich repeat; Leucine rich repeat N-terminal domain, Leucine rich repeat, Protein kinase domain, Leucine Rich Repeat	0.66, 2.9E-43, 0.9, 1.3E-7, 6.8E-12; 6.9E-8, 4.2E-11, 1.3E-44, 0.18	IPR001611, IPR000719, IPR001611, IPR013210, IPR001611; IPR013210, IPR001611, IPR000719, IPR001611	Leucine-rich repeat, Protein kinase domain, Leucine-rich repeat, Leucine-rich repeat-containing N-terminal, plant-type, Leucine-rich repeat; Leucine-rich repeat-containing N-terminal, plant-type, Leucine-rich repeat, Protein kinase domain, Leucine-rich repeat
