	category1	category2	ko_id	function	species_name	hsds_id	hsds_num
1118	09164 Neurodegenerative disease	05016 Huntington disease [PATH:ko05016]	K04418  MAP3K10, MLK2; mitogen-activated protein kinase kinase kinase 10 		Chlamydomonas_reinhardtii.70_30	XP_042921047.1	1
1119	09171 Infectious disease: bacterial	05132 Salmonella infection [PATH:ko05132]	K10419  YNLRB, NCL2; dynein light chain roadblock-type		Chlamydomonas_reinhardtii.70_30	XP_001694381.1	1
1120	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K17586  PHRF1; PH and RING finger domain-containing protein 1		Chlamydomonas_reinhardtii.70_30	XP_042918962.1	1
1121	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K17609  NXN; nucleoredoxin 		Chlamydomonas_reinhardtii.70_30	XP_001701806.1	1
1122	09181 Protein families: metabolism	01009 Protein phosphatases and associated proteins [BR:ko01009]	K15504  ANKR52; serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C		Chlamydomonas_reinhardtii.70_30	XP_042920752.1	1
1123	09181 Protein families: metabolism	01002 Peptidases and inhibitors [BR:ko01002]	K09602  OTUB1; ubiquitin thioesterase protein OTUB1 		Chlamydomonas_reinhardtii.70_30	XP_042923344.1	1
1124	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09387  FOXA1, HNF3A; forkhead box protein A1, hepatocyte nuclear factor 3-alpha		Chlamydomonas_reinhardtii.70_30	XP_042914114.1	1
1125	09182 Protein families: genetic information processing	03000 Transcription factors [BR:ko03000]	K09286  EREBP; EREBP-like factor		Chlamydomonas_reinhardtii.70_30	XP_042921884.1	1
1126	09182 Protein families: genetic information processing	03009 Ribosome biogenesis [BR:ko03009]	K11135  PINX1; Pin2-interacting protein X1		Chlamydomonas_reinhardtii.70_30	XP_042923055.1	1
1127	09182 Protein families: genetic information processing	03012 Translation factors [BR:ko03012]	K22857  EEF1AKMT4; EEF1A lysine methyltransferase 4 		Chlamydomonas_reinhardtii.70_30	XP_042925030.1	1
1128	09182 Protein families: genetic information processing	03110 haperones and folding catalysts [BR:ko03110]	K04082  hscB, HSCB, HSC20; molecular chaperone HscB		Chlamydomonas_reinhardtii.70_30	XP_042918185.1	1
1129	09182 Protein families: genetic information processing	03110 haperones and folding catalysts [BR:ko03110]	K03768  PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) 		Chlamydomonas_reinhardtii.70_30	XP_001693941.2	1
1130	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K08511  ATVAMP72; vesicle-associated membrane protein 72		Chlamydomonas_reinhardtii.70_30	XP_001692324.1	1
1131	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K21440  ANKR50; ankyrin repeat domain-containing protein 50		Chlamydomonas_reinhardtii.70_30	XP_042920519.1	1
1132	09182 Protein families: genetic information processing	04131 Membrane trafficking [BR:ko04131]	K01551  arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase 		Chlamydomonas_reinhardtii.70_30	XP_042914113.1	1
1133	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K12158  NE8; ubiquitin-like protein Nedd8		Chlamydomonas_reinhardtii.70_30	XP_001694608.1	1
1134	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10645  MIB; E3 ubiquitin-protein ligase mind-bomb 		Chlamydomonas_reinhardtii.70_30	XP_042914454.1, XP_042914455.1	2
1135	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10466  KLHL30; kelch-like protein 30		Chlamydomonas_reinhardtii.70_30	XP_042916643.1	1
1136	09182 Protein families: genetic information processing	04121 Ubiquitin system [BR:ko04121]	K10474  KBTB6_7; kelch repeat and BTB domain-containing protein 6/7		Chlamydomonas_reinhardtii.70_30	XP_042914366.1	1
1137	09182 Protein families: genetic information processing	03036 hromosome and associated proteins [BR:ko03036]	K11275  H1_5; histone H1/5		Chlamydomonas_reinhardtii.70_30	XP_001693443.1	1
1138	09182 Protein families: genetic information processing	03036 hromosome and associated proteins [BR:ko03036]	K11657  RSF1; remodeling and spacing factor 1		Chlamydomonas_reinhardtii.70_30	XP_042916043.1	1
1139	09182 Protein families: genetic information processing	03400 DNA repair and recombination proteins [BR:ko03400]	K19596  PLK5; inactive serine/threonine-protein kinase PLK5		Chlamydomonas_reinhardtii.70_30	XP_042925014.1	1
1140	09182 Protein families: genetic information processing	03400 DNA repair and recombination proteins [BR:ko03400]	K03574  mutT, NUT15, MTH2; 8-oxo-dGTP diphosphatase 		Chlamydomonas_reinhardtii.70_30	XP_001691864.2	1
1141	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14347  SLC10A7, P7; solute carrier family 10 (sodium/bile acid cotransporter), member 7		Chlamydomonas_reinhardtii.70_30	XP_042927186.1	1
1142	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14640  SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter)		Chlamydomonas_reinhardtii.70_30	XP_001702863.1, XP_001694872.1	2
1143	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K14709  SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3		Chlamydomonas_reinhardtii.70_30	XP_042917393.1	1
1144	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K21989  TMEM63; calcium permeable stress-gated cation channel		Chlamydomonas_reinhardtii.70_30	XP_042921806.1	1
1145	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K08994  yneE, BEST; ion channel-forming bestrophin family protein		Chlamydomonas_reinhardtii.70_30	XP_001697952.2	1
1146	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K20989  UR3; urea-proton symporter		Chlamydomonas_reinhardtii.70_30	XP_001702308.2	1
1147	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K23887  UAPA_C; uric acid-xanthine permease		Chlamydomonas_reinhardtii.70_30	XP_001690514.1	1
1148	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K03322  mntH; manganese transport protein		Chlamydomonas_reinhardtii.70_30	XP_001691702.1	1
1149	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K03549  kup; KUP system potassium uptake protein		Chlamydomonas_reinhardtii.70_30	XP_042914589.1	1
1150	09183 Protein families: signaling and cellular processes	02000 Transporters [BR:ko02000]	K22736  VIT; vacuolar iron transporter family protein		Chlamydomonas_reinhardtii.70_30	XP_001699735.1	1
1151	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K07305  msrB; peptide-methionine (R)-S-oxide reductase 		Chlamydomonas_reinhardtii.70_30	XP_001699002.1	1
1152	09191 Unclassified: metabolism	99980 Enzymes with E numbers	K18332  hnd; NAP-reducing hydrogenase subunit Hnd 		Chlamydomonas_reinhardtii.70_30	XP_001693376.1	1
1153	09191 Unclassified: metabolism	99999 Others	K22390  ACP7; acid phosphatase type 7		Chlamydomonas_reinhardtii.70_30	XP_042917479.1	1
1154	09192 Unclassified: genetic information processing	99976 Replication and repair	K07496  K07496; putative transposase		Chlamydomonas_reinhardtii.70_30	XP_001698006.1	1
1155	09194 Poorly characterized	99997 Function unknown	K07034  K07034; uncharacterized protein		Chlamydomonas_reinhardtii.70_30	XP_001691586.2	1
1156	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K00850  pfkA, PFK; 6-phosphofructokinase 1 		Chlamydomonas_reinhardtii.50_50	XP_001694148.1	1
1157	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K01623  ALO; fructose-bisphosphate aldolase, class I 		Chlamydomonas_reinhardtii.50_50	XP_001700318.1	1
1158	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K00627  LAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) 		Chlamydomonas_reinhardtii.50_50	XP_001696403.1	1
1159	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K00121  frmA, AH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase 		Chlamydomonas_reinhardtii.50_50	XP_042919155.1	1
1160	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K12957  ahr; alcohol/geraniol dehydrogenase (NAP+) 		Chlamydomonas_reinhardtii.50_50	XP_001692728.2	1
1161	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K01895  ACSS1_2, acs; acetyl-CoA synthetase 		Chlamydomonas_reinhardtii.50_50	XP_001700210.2	1
1162	09101 Carbohydrate metabolism	00020 itrate cycle (TA cycle) [PATH:ko00020]	K00026  MH2; malate dehydrogenase 		Chlamydomonas_reinhardtii.50_50	XP_001693118.1	1
1163	09101 Carbohydrate metabolism	00030 Pentose phosphate pathway [PATH:ko00030]	K00036  G6P, zwf; glucose-6-phosphate 1-dehydrogenase 		Chlamydomonas_reinhardtii.50_50	XP_042914794.1	1
1164	09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions [PATH:ko00040]	K00012  UGH, ugd; UPglucose 6-dehydrogenase 		Chlamydomonas_reinhardtii.50_50	XP_001698004.1	1
1165	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K01179  E3.2.1.4; endoglucanase 		Chlamydomonas_reinhardtii.50_50	XP_001701546.2	1
1166	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K00975  glgC; glucose-1-phosphate adenylyltransferase 		Chlamydomonas_reinhardtii.50_50	XP_001691854.1	1
1167	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K00700  GBE1, glgB; 1,4-alpha-glucan branching enzyme 		Chlamydomonas_reinhardtii.50_50	XP_001690322.2	1
1168	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K00925  ackA; acetate kinase 		Chlamydomonas_reinhardtii.50_50	XP_001691682.2	1
1169	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K13788  pta; phosphate acetyltransferase 		Chlamydomonas_reinhardtii.50_50	XP_042914337.1	1
1170	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01602  rbcS, cbbS; ribulose-bisphosphate carboxylase small chain 		Chlamydomonas_reinhardtii.50_50	XP_001702409.1	1
1171	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K14272  GGAT; glutamate--glyoxylate aminotransferase 		Chlamydomonas_reinhardtii.50_50	XP_001698518.1	1
1172	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01915  glnA, GLUL; glutamine synthetase 		Chlamydomonas_reinhardtii.50_50	XP_001692927.2	1
1173	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00600  glyA, SHMT; glycine hydroxymethyltransferase 		Chlamydomonas_reinhardtii.50_50	XP_001701451.1	1
1174	09101 Carbohydrate metabolism	00562 Inositol phosphate metabolism [PATH:ko00562]	K01092  E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase 		Chlamydomonas_reinhardtii.50_50	XP_001699711.2	1
1175	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02128  ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c		Chlamydomonas_reinhardtii.50_50	XP_001701500.1	1
1176	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02154  ATPeV0A, ATP6N; V-type H+-transporting ATPase subunit a		Chlamydomonas_reinhardtii.50_50	XP_001695223.1	1
1177	09102 Energy metabolism	00195 Photosynthesis [PATH:ko00195]	K03542  psbS; photosystem II 22ka protein		Chlamydomonas_reinhardtii.50_50	XP_001689476.1	1
1178	09102 Energy metabolism	00195 Photosynthesis [PATH:ko00195]	K02639  petF; ferredoxin		Chlamydomonas_reinhardtii.50_50	XP_001691603.1	1
1179	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08908  LHCA2; light-harvesting complex I chlorophyll a/b binding protein 2		Chlamydomonas_reinhardtii.50_50	XP_001691031.1	1
1180	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08910  LHCA4; light-harvesting complex I chlorophyll a/b binding protein 4		Chlamydomonas_reinhardtii.50_50	XP_001698070.1	1
1181	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08911  LHCA5; light-harvesting complex I chlorophyll a/b binding protein 5		Chlamydomonas_reinhardtii.50_50	XP_001691031.1, XP_001696202.1	2
1182	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08912  LHCB1; light-harvesting complex II chlorophyll a/b binding protein 1		Chlamydomonas_reinhardtii.50_50	XP_001693987.1	1
1183	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08913  LHCB2; light-harvesting complex II chlorophyll a/b binding protein 2		Chlamydomonas_reinhardtii.50_50	XP_001693987.1	1
1184	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08916  LHCB5; light-harvesting complex II chlorophyll a/b binding protein 5		Chlamydomonas_reinhardtii.50_50	XP_001693987.1	1
1185	09102 Energy metabolism	00710 arbon fixation in photosynthetic organisms [PATH:ko00710]	K14454  GOT1; aspartate aminotransferase, cytoplasmic 		Chlamydomonas_reinhardtii.50_50	XP_001695040.1	1
1186	09102 Energy metabolism	00710 arbon fixation in photosynthetic organisms [PATH:ko00710]	K00814  GPT, ALT; alanine transaminase 		Chlamydomonas_reinhardtii.50_50	XP_001698518.1	1
1187	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K00058  serA, PHGH; -3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase 		Chlamydomonas_reinhardtii.50_50	XP_001692429.2	1
1188	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K01079  serB, PSPH; phosphoserine phosphatase 		Chlamydomonas_reinhardtii.50_50	XP_042925046.1	1
1189	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K02575  NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter		Chlamydomonas_reinhardtii.50_50	XP_001696788.2	1
1190	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K05601  hcp; hydroxylamine reductase 		Chlamydomonas_reinhardtii.50_50	XP_001694454.1	1
1191	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K00261  GLU1_2, gdhA; glutamate dehydrogenase (NA(P)+) 		Chlamydomonas_reinhardtii.50_50	XP_001694545.1	1
1192	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01673  cynT, can; carbonic anhydrase 		Chlamydomonas_reinhardtii.50_50	XP_042924593.1	1
1193	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01674  cah; carbonic anhydrase 		Chlamydomonas_reinhardtii.50_50	XP_001692290.1	1
1194	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K00958  sat, met3; sulfate adenylyltransferase 		Chlamydomonas_reinhardtii.50_50	XP_001693343.2	1
1195	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K01738  cysK; cysteine synthase 		Chlamydomonas_reinhardtii.50_50	XP_001691935.1	1
1196	09103 Lipid metabolism	00061 Fatty acid biosynthesis [PATH:ko00061]	K09458  fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II 		Chlamydomonas_reinhardtii.50_50	XP_001700152.1	1
1197	09103 Lipid metabolism	00062 Fatty acid elongation [PATH:ko00062]	K15397  KCS; 3-ketoacyl-CoA synthase 		Chlamydomonas_reinhardtii.50_50	XP_042922497.1	1
1198	09103 Lipid metabolism	00100 Steroid biosynthesis [PATH:ko00100]	K01052  LIPA; lysosomal acid lipase/cholesteryl ester hydrolase 		Chlamydomonas_reinhardtii.50_50	XP_042918321.1	1
1199	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22848  GAT2; diacylglycerol O-acyltransferase 2, plant 		Chlamydomonas_reinhardtii.50_50	XP_001691447.1	1
1200	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00006  GP1; glycerol-3-phosphate dehydrogenase (NA+) 		Chlamydomonas_reinhardtii.50_50	XP_042919880.1	1
1201	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K01126  E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase 		Chlamydomonas_reinhardtii.50_50	XP_001691613.2	1
1202	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00995  pgsA, PGS1; CP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase 		Chlamydomonas_reinhardtii.50_50	XP_001701223.1	1
1203	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K01832  TBXAS1, CYP5A; thromboxane-A synthase 		Chlamydomonas_reinhardtii.50_50	XP_001694805.1	1
1204	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K04097  HPGS; prostaglandin-H2 -isomerase / glutathione transferase 		Chlamydomonas_reinhardtii.50_50	XP_001699262.1	1
1205	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K00432  gpx, btuE, bsaA; glutathione peroxidase 		Chlamydomonas_reinhardtii.50_50	XP_001693150.1	1
1206	09103 Lipid metabolism	00592 alpha-Linolenic acid metabolism [PATH:ko00592]	K05894  OPR; 12-oxophytodienoic acid reductase 		Chlamydomonas_reinhardtii.50_50	XP_001699408.1	1
1207	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K00760  hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase 		Chlamydomonas_reinhardtii.50_50	XP_001691549.1	1
1208	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K00940  ndk, NME; nucleoside-diphosphate kinase 		Chlamydomonas_reinhardtii.50_50	XP_001698246.1	1
1209	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K01519  ITPA; inosine triphosphate pyrophosphatase 		Chlamydomonas_reinhardtii.50_50	XP_001701193.1	1
1210	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K12319  GUCY1B; guanylate cyclase soluble subunit beta 		Chlamydomonas_reinhardtii.50_50	XP_042922539.1	1
1211	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K12324  ANPRB, NPR2; atrial natriuretic peptide receptor B 		Chlamydomonas_reinhardtii.50_50	XP_001702503.2	1
1212	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13755  PE1; calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 		Chlamydomonas_reinhardtii.50_50	XP_001694860.2, XP_042916788.1, XP_042915682.1	3
1213	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13293  PE4; cAMP-specific phosphodiesterase 4 		Chlamydomonas_reinhardtii.50_50	XP_001694860.2, XP_042918881.1, XP_042915682.1	3
1214	09104 Nucleotide metabolism	00240 Pyrimidine metabolism [PATH:ko00240]	K00876  udk, UCK; uridine kinase 		Chlamydomonas_reinhardtii.50_50	XP_001691897.2	1
1215	09104 Nucleotide metabolism	00240 Pyrimidine metabolism [PATH:ko00240]	K00943  tmk, TYMK; dTMP kinase 		Chlamydomonas_reinhardtii.50_50	XP_001692044.2	1
1216	09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00811  ASP5; aspartate aminotransferase, chloroplastic 		Chlamydomonas_reinhardtii.50_50	XP_001695040.1	1
1217	09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K13566  NIT2, yafV; omega-amidase 		Chlamydomonas_reinhardtii.50_50	XP_001690839.2	1
1218	09105 Amino acid metabolism	00260 Glycine, serine and threonine metabolism [PATH:ko00260]	K00872  thrB; homoserine kinase 		Chlamydomonas_reinhardtii.50_50	XP_042926889.1	1
